Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion
38,No,Non-Travel,1336,Human Resources,2,3,Human Resources,1,1805,1,Male,3,1,Human Resources,,Divorced,7129.0,5,Y,No,13,3,4.0,80,3,13,3.0,11,3
34,Yes,Travel_Frequently,234,Research & Development,9,4,Life Sciences,1,1807,4,Male,3,2,Laboratory Technician,1.0,Married,6208.0,4,Y,No,17,3,3.0,80,1,11,,7,0
37,Yes,Travel_Rarely,370,Research & Development,10,4,Medical,1,1809,4,Male,3,2,Manufacturing Director,1.0,Single,4992.0,1,Y,No,15,3,2.0,80,0,10,1.0,10,0
39,No,Travel_Frequently,766,Sales,20,3,Life Sciences,1,1812,3,Male,3,2,Sales Executive,4.0,Divorced,19188.0,2,Y,No,18,3,4.0,80,1,7,3.0,2,2
43,No,Non-Travel,343,Research & Development,9,3,Life Sciences,1,1813,1,Male,3,1,Research Scientist,3.0,Single,24978.0,4,Y,No,13,3,3.0,80,0,7,2.0,3,1
41,No,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,1814,2,Male,4,2,Healthcare Representative,2.0,Single,15530.0,3,Y,No,12,3,1.0,80,0,11,1.0,3,1
41,No,Travel_Rarely,796,Sales,4,1,Marketing,1,1815,3,Female,3,3,Sales Executive,3.0,Divorced,26458.0,0,Y,Yes,13,3,4.0,80,1,23,4.0,22,13
30,No,Travel_Rarely,1092,Research & Development,10,3,Medical,1,1816,1,Female,3,3,Manufacturing Director,3.0,Single,2739.0,9,Y,No,14,3,2.0,80,0,9,3.0,7,0
26,Yes,Travel_Rarely,920,Human Resources,20,2,Medical,1,1818,4,Female,3,1,Human Resources,,Married,6889.0,0,Y,Yes,11,3,3.0,80,0,6,3.0,5,1
46,Yes,Travel_Rarely,261,Research & Development,21,2,Medical,1,1821,4,Female,3,2,Healthcare Representative,2.0,Married,10842.0,4,Y,No,22,4,4.0,80,1,13,4.0,9,3
40,No,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,1,1822,3,Female,3,2,Healthcare Representative,4.0,Divorced,9060.0,4,Y,No,17,3,4.0,80,1,12,3.0,5,0
34,No,Travel_Rarely,810,Sales,8,2,Technical Degree,1,1823,2,Male,4,2,Sales Executive,3.0,Married,22128.0,1,Y,No,21,4,3.0,80,2,10,3.0,10,4
58,No,Non-Travel,350,Sales,2,3,Medical,1,1824,2,Male,3,4,Manager,2.0,Divorced,22577.0,4,Y,No,22,4,4.0,80,1,37,2.0,16,14
35,No,Travel_Rarely,185,Research & Development,23,4,Medical,1,1826,2,Male,1,1,Laboratory Technician,3.0,Married,9696.0,0,Y,No,16,3,2.0,80,1,6,4.0,5,0
47,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1,1827,3,Female,2,3,Manufacturing Director,2.0,Divorced,19271.0,8,Y,Yes,12,3,3.0,80,1,28,3.0,22,14
40,No,Travel_Rarely,750,Research & Development,12,3,Life Sciences,1,1829,2,Female,3,2,Healthcare Representative,1.0,Divorced,10748.0,2,Y,No,12,3,2.0,80,1,15,3.0,7,7
54,No,Travel_Rarely,431,Research & Development,7,4,Medical,1,1830,4,Female,3,2,Research Scientist,4.0,Married,15696.0,4,Y,No,15,3,2.0,80,1,14,2.0,7,1
31,No,Travel_Frequently,1125,Sales,7,4,Marketing,1,1833,1,Female,3,3,Sales Executive,1.0,Married,8277.0,2,Y,No,14,3,4.0,80,2,9,3.0,3,2
28,No,Travel_Rarely,1217,Research & Development,1,3,Medical,1,1834,3,Female,3,1,Research Scientist,1.0,Married,12719.0,1,Y,No,25,4,3.0,80,1,3,3.0,3,1
38,No,Travel_Rarely,723,Sales,2,4,Marketing,1,1835,2,Female,1,2,Sales Representative,4.0,Married,4244.0,2,Y,Yes,20,4,1.0,80,2,20,2.0,4,0
26,No,Travel_Rarely,572,Sales,10,3,Medical,1,1836,3,Male,3,2,Sales Executive,,Single,9125.0,1,Y,No,13,3,1.0,80,0,5,3.0,5,1
58,No,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,1837,1,Male,3,4,Research Director,,Married,21624.0,2,Y,Yes,14,3,2.0,80,0,23,3.0,2,2
18,No,Non-Travel,1431,Research & Development,14,3,Medical,1,1839,2,Female,3,1,Research Scientist,,Single,8018.0,1,Y,No,16,3,3.0,80,0,0,1.0,0,0
31,Yes,Travel_Rarely,359,Human Resources,18,5,Human Resources,1,1842,4,Male,4,1,Human Resources,1.0,Married,21495.0,0,Y,No,17,3,3.0,80,0,2,3.0,1,0
29,Yes,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,1844,1,Male,2,1,Human Resources,1.0,Divorced,3157.0,4,Y,Yes,15,3,,80,3,4,3.0,2,2
45,No,Non-Travel,589,Sales,2,4,Life Sciences,1,1845,3,Female,3,2,Sales Executive,3.0,Married,19665.0,4,Y,No,22,4,2.0,80,2,10,4.0,8,5
36,No,Travel_Rarely,430,Research & Development,2,4,Other,1,1847,4,Female,3,2,Research Scientist,2.0,Married,19573.0,4,Y,Yes,22,4,4.0,80,1,15,3.0,1,0
43,No,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,1849,1,Male,3,2,Sales Executive,4.0,Married,19246.0,1,Y,No,20,4,3.0,80,1,7,3.0,7,7
27,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,1,1850,4,Female,3,1,Laboratory Technician,4.0,Single,19826.0,0,Y,Yes,14,3,3.0,80,0,6,,5,0
29,No,Travel_Frequently,574,Research & Development,20,1,Medical,1,1852,4,Male,3,1,Laboratory Technician,4.0,Married,7003.0,1,Y,No,13,3,2.0,80,0,11,4.0,11,3
32,No,Travel_Frequently,1318,Sales,10,4,Marketing,1,1853,4,Male,3,2,Sales Executive,4.0,Single,,8,Y,No,13,3,3.0,80,0,4,4.0,0,0
42,No,Non-Travel,355,Research & Development,10,4,Technical Degree,1,1854,3,Male,3,1,Research Scientist,3.0,Married,6161.0,3,Y,No,22,4,2.0,80,2,10,2.0,6,3
47,No,Travel_Rarely,207,Research & Development,9,4,Life Sciences,1,1856,2,Female,3,1,Laboratory Technician,3.0,Single,5411.0,4,Y,No,12,3,3.0,80,0,7,3.0,2,2
46,No,Travel_Rarely,706,Research & Development,2,2,Life Sciences,1,1857,4,Male,3,3,Manufacturing Director,4.0,Divorced,19989.0,3,Y,No,14,3,3.0,80,1,12,2.0,9,4
28,No,Non-Travel,280,Human Resources,1,2,Life Sciences,1,1858,3,Male,3,1,Human Resources,4.0,Divorced,10494.0,1,Y,No,15,3,2.0,80,1,3,3.0,3,2
29,No,Travel_Rarely,726,Research & Development,29,1,Life Sciences,1,1859,4,Male,1,2,Healthcare Representative,3.0,Divorced,,8,Y,No,17,3,4.0,80,2,11,3.0,7,1
42,No,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,1,1860,4,Male,3,1,Laboratory Technician,3.0,Single,13624.0,4,Y,No,13,3,4.0,80,0,8,3.0,0,0
32,Yes,Travel_Rarely,414,Sales,2,4,Marketing,1,1862,3,Male,2,2,Sales Executive,,Single,26186.0,7,Y,Yes,12,3,3.0,80,0,7,2.0,2,2
46,No,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,1863,1,Female,4,4,Sales Executive,1.0,Divorced,7739.0,2,Y,No,12,3,4.0,80,1,25,3.0,19,2
27,No,Travel_Rarely,728,Sales,23,1,Medical,1,1864,2,Female,2,2,Sales Representative,3.0,Married,7018.0,1,Y,No,21,4,4.0,80,1,9,3.0,9,5
29,No,Travel_Rarely,352,Human Resources,6,1,Medical,1,1865,4,Male,2,1,Human Resources,,Married,,1,Y,No,11,3,4.0,80,0,1,3.0,1,0
43,No,Travel_Rarely,823,Research & Development,6,3,Medical,1,1866,1,Female,2,5,Manager,3.0,Married,22539.0,7,Y,No,13,3,4.0,80,0,21,,16,6
48,No,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1,1867,4,Male,2,5,Research Director,2.0,Married,13583.0,4,Y,No,12,3,4.0,80,0,29,3.0,22,12
29,Yes,Travel_Frequently,459,Research & Development,24,2,Life Sciences,1,1868,4,Male,2,1,Research Scientist,4.0,Single,14753.0,1,Y,Yes,24,4,2.0,80,0,1,2.0,1,1
46,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,1,1869,3,Female,3,3,Sales Executive,2.0,Married,14011.0,5,Y,No,21,4,3.0,80,3,14,3.0,8,0
27,No,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,1,1870,4,Female,2,1,Research Scientist,,Married,23844.0,0,Y,No,19,3,4.0,80,1,8,2.0,7,7
39,No,Travel_Rarely,835,Research & Development,19,4,Other,1,1871,4,Male,3,2,Research Scientist,4.0,Divorced,5141.0,8,Y,No,14,3,2.0,80,3,7,3.0,2,2
55,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1,1873,2,Male,2,1,Research Scientist,4.0,Married,7975.0,8,Y,No,20,4,2.0,80,1,19,4.0,5,0
28,No,Travel_Rarely,1172,Sales,3,3,Medical,1,1875,2,Female,3,1,Sales Representative,2.0,Married,3692.0,1,Y,No,19,3,4.0,80,1,1,3.0,1,0
30,Yes,Travel_Rarely,945,Sales,9,3,Medical,1,1876,2,Male,3,1,Sales Representative,4.0,Single,16019.0,1,Y,No,13,3,3.0,80,0,1,2.0,1,0
22,Yes,Travel_Rarely,391,Research & Development,7,1,Life Sciences,1,1878,4,Male,3,1,Research Scientist,2.0,Single,,1,Y,Yes,23,4,1.0,80,0,1,3.0,1,0
36,No,Travel_Rarely,1266,Sales,10,4,Technical Degree,1,1880,2,Female,2,2,Sales Executive,,Married,6060.0,1,Y,Yes,13,3,1.0,80,1,10,3.0,10,1
31,No,Travel_Rarely,311,Research & Development,20,3,Life Sciences,1,1881,2,Male,3,2,Laboratory Technician,,Divorced,18624.0,1,Y,No,11,3,1.0,80,1,10,3.0,10,0
34,No,Travel_Rarely,1480,Sales,4,3,Life Sciences,1,1882,3,Male,3,3,Sales Executive,4.0,Married,24444.0,2,Y,Yes,13,3,4.0,80,3,9,3.0,5,1
29,No,Travel_Rarely,592,Research & Development,7,3,Life Sciences,1,1883,4,Male,3,1,Laboratory Technician,,Single,19384.0,3,Y,No,14,3,2.0,80,0,11,3.0,3,1
37,No,Travel_Rarely,783,Research & Development,7,4,Medical,1,1885,4,Male,3,2,Research Scientist,1.0,Married,13588.0,5,Y,Yes,22,4,3.0,80,1,16,3.0,5,0
35,No,Travel_Rarely,219,Research & Development,16,2,Other,1,1886,4,Female,2,2,Manufacturing Director,,Married,25388.0,0,Y,Yes,11,3,4.0,80,0,4,3.0,3,0
45,No,Travel_Rarely,556,Research & Development,25,2,Life Sciences,1,1888,2,Female,2,2,Manufacturing Director,4.0,Married,23888.0,0,Y,No,13,3,4.0,80,2,10,2.0,9,3
36,No,Travel_Frequently,1213,Human Resources,2,1,Human Resources,1,1890,2,Male,2,2,Human Resources,4.0,Single,4223.0,1,Y,No,21,4,4.0,80,0,10,2.0,10,0
40,No,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,1892,1,Male,3,4,Manager,1.0,Divorced,18991.0,2,Y,No,11,3,1.0,80,1,22,,19,11
26,No,Travel_Rarely,482,Research & Development,1,2,Life Sciences,1,1893,2,Female,2,1,Research Scientist,3.0,Married,,1,Y,Yes,13,3,3.0,80,1,1,2.0,1,1
27,No,Travel_Rarely,511,Sales,2,2,Medical,1,1898,1,Female,4,2,Sales Executive,3.0,Single,26997.0,0,Y,No,14,3,2.0,80,0,9,2.0,8,0
48,No,Travel_Frequently,117,Research & Development,22,3,Medical,1,1900,4,Female,3,4,Manager,4.0,Divorced,2437.0,3,Y,No,11,3,2.0,80,1,24,3.0,22,4
44,No,Travel_Rarely,170,Research & Development,1,4,Life Sciences,1,1903,2,Male,4,2,Healthcare Representative,,Married,9364.0,2,Y,No,15,3,4.0,80,1,10,3.0,2,2
34,Yes,Non-Travel,967,Research & Development,16,4,Technical Degree,1,1905,4,Male,1,1,Research Scientist,1.0,Married,14460.0,1,Y,Yes,23,4,2.0,80,1,5,3.0,5,3
56,Yes,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,1907,1,Male,3,1,Laboratory Technician,4.0,Single,10261.0,1,Y,No,16,3,4.0,80,0,5,3.0,4,1
36,No,Travel_Rarely,335,Sales,17,2,Marketing,1,1908,3,Male,2,2,Sales Executive,2.0,Married,16822.0,2,Y,No,16,3,3.0,80,2,12,1.0,4,1
41,No,Travel_Rarely,337,Sales,8,3,Marketing,1,1909,3,Female,3,2,Sales Executive,2.0,Married,26841.0,5,Y,No,21,4,3.0,80,1,14,3.0,5,1
42,No,Travel_Rarely,1396,Research & Development,6,3,Medical,1,1911,3,Male,3,3,Research Director,,Married,,9,Y,No,13,3,2.0,80,1,18,4.0,13,5
31,No,Travel_Rarely,1079,Sales,10,2,Medical,1,1912,3,Female,3,2,Sales Executive,4.0,Divorced,20115.0,2,Y,Yes,11,3,4.0,80,1,8,3.0,5,1
34,No,Travel_Rarely,735,Sales,3,1,Medical,1,1915,4,Female,2,2,Sales Executive,4.0,Married,16495.0,3,Y,Yes,12,3,3.0,80,0,9,2.0,4,0
31,No,Travel_Rarely,471,Research & Development,4,3,Medical,1,1916,1,Female,4,1,Laboratory Technician,,Divorced,16031.0,8,Y,No,12,3,2.0,80,1,4,2.0,2,2
26,No,Travel_Frequently,1096,Research & Development,6,3,Other,1,1918,3,Male,4,1,Laboratory Technician,,Married,,0,Y,No,18,3,1.0,80,1,8,3.0,7,7
45,No,Travel_Frequently,1297,Research & Development,1,4,Medical,1,1922,2,Male,3,2,Healthcare Representative,3.0,Single,,4,Y,No,12,3,3.0,80,0,12,3.0,4,0
33,No,Travel_Rarely,217,Sales,10,4,Marketing,1,1924,2,Male,3,2,Sales Executive,,Single,10410.0,1,Y,No,14,3,2.0,80,0,10,2.0,10,0
28,No,Travel_Frequently,783,Sales,1,2,Life Sciences,1,1927,3,Male,2,2,Sales Executive,4.0,Married,19255.0,1,Y,Yes,12,3,3.0,80,1,7,3.0,7,0
29,Yes,Travel_Frequently,746,Sales,24,3,Technical Degree,1,1928,3,Male,4,1,Sales Representative,1.0,Single,10642.0,1,Y,No,17,3,4.0,80,0,1,3.0,1,0
39,No,Non-Travel,1251,Sales,21,4,Life Sciences,1,1929,1,Female,1,2,Sales Executive,,Married,3987.0,6,Y,No,19,3,3.0,80,1,10,3.0,3,1
27,No,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,1,1931,2,Male,3,1,Research Scientist,2.0,Married,6073.0,1,Y,No,11,3,3.0,80,1,6,2.0,5,1
34,No,Travel_Frequently,735,Research & Development,22,4,Other,1,1932,3,Male,2,2,Research Scientist,4.0,Married,26496.0,1,Y,Yes,15,3,2.0,80,0,16,3.0,15,6
28,Yes,Travel_Rarely,1475,Sales,13,2,Marketing,1,1933,4,Female,3,2,Sales Executive,3.0,Single,23352.0,3,Y,Yes,11,3,4.0,80,0,6,3.0,2,2
47,No,Non-Travel,1169,Research & Development,14,4,Technical Degree,1,1934,3,Male,3,2,Research Scientist,2.0,Married,2125.0,8,Y,No,18,3,,80,1,16,4.0,8,1
56,No,Travel_Rarely,1443,Sales,11,5,Marketing,1,1935,4,Female,2,2,Sales Executive,1.0,Married,20328.0,4,Y,No,16,3,3.0,80,1,6,3.0,0,0
39,No,Travel_Rarely,867,Research & Development,9,2,Medical,1,1936,1,Male,3,2,Manufacturing Director,1.0,Married,12315.0,1,Y,No,25,4,4.0,80,1,10,3.0,10,7
38,No,Travel_Frequently,1394,Research & Development,8,3,Medical,1,1937,4,Female,2,2,Research Scientist,,Divorced,18115.0,1,Y,Yes,16,3,3.0,80,1,20,,20,0
58,No,Travel_Rarely,605,Sales,21,3,Life Sciences,1,1938,4,Female,3,4,Manager,,Married,11761.0,4,Y,Yes,13,3,3.0,80,1,29,,1,0
32,Yes,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,1939,1,Female,4,1,Research Scientist,,Single,15318.0,3,Y,Yes,14,3,1.0,80,0,8,3.0,4,0
38,No,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,1,1940,2,Male,3,1,Research Scientist,4.0,Divorced,14293.0,2,Y,No,19,3,4.0,80,2,10,4.0,5,0
49,No,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,1,1941,2,Male,3,5,Research Director,4.0,Married,13738.0,3,Y,No,15,3,4.0,80,0,28,3.0,5,4
42,No,Travel_Rarely,419,Sales,12,4,Marketing,1,1943,2,Male,3,2,Sales Executive,4.0,Divorced,2900.0,3,Y,Yes,12,3,,80,2,14,3.0,0,0
27,Yes,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,1944,1,Female,2,1,Human Resources,2.0,Married,19555.0,1,Y,No,12,3,,80,0,1,3.0,1,0
35,No,Travel_Rarely,682,Sales,18,4,Medical,1,1945,2,Male,3,2,Sales Executive,1.0,Married,15975.0,0,Y,No,16,3,4.0,80,1,6,,5,0
28,No,Non-Travel,1103,Research & Development,16,3,Medical,1,1947,3,Male,3,1,Research Scientist,3.0,Single,2122.0,1,Y,No,14,3,3.0,80,0,5,2.0,5,1
31,No,Non-Travel,976,Research & Development,3,2,Medical,1,1948,3,Male,3,1,Research Scientist,1.0,Divorced,3995.0,1,Y,Yes,13,3,4.0,80,1,4,4.0,4,2
36,No,Non-Travel,1351,Research & Development,9,4,Life Sciences,1,1949,1,Male,4,1,Laboratory Technician,2.0,Married,9238.0,1,Y,No,22,4,2.0,80,0,5,3.0,5,0
34,No,Travel_Rarely,937,Sales,1,3,Marketing,1,1950,1,Male,3,3,Sales Executive,4.0,Single,6770.0,1,Y,No,21,4,,80,0,14,2.0,14,2
34,No,Travel_Rarely,1239,Sales,13,4,Medical,1,1951,4,Male,3,3,Sales Executive,3.0,Divorced,22914.0,1,Y,No,18,3,3.0,80,1,9,2.0,8,1
26,No,Travel_Rarely,157,Research & Development,1,3,Medical,1,1952,3,Male,3,1,Laboratory Technician,1.0,Single,20006.0,0,Y,No,13,3,4.0,80,0,8,,7,7
29,No,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,1954,1,Male,3,2,Healthcare Representative,,Married,6225.0,0,Y,No,12,3,1.0,80,1,6,2.0,5,0
32,No,Non-Travel,1146,Research & Development,15,4,Medical,1,1955,3,Female,3,2,Healthcare Representative,,Divorced,16542.0,5,Y,No,18,3,2.0,80,1,9,3.0,5,1
31,No,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,1,1956,4,Male,1,2,Research Scientist,,Married,5771.0,1,Y,No,21,4,2.0,80,0,10,3.0,10,8
28,Yes,Travel_Rarely,1404,Research & Development,17,3,Technical Degree,1,1960,3,Male,2,1,Laboratory Technician,,Divorced,18779.0,5,Y,No,12,3,1.0,80,1,6,2.0,4,0
38,No,Travel_Rarely,1404,Sales,1,3,Life Sciences,1,1961,1,Male,2,1,Sales Representative,1.0,Single,11473.0,4,Y,No,14,3,1.0,80,0,20,2.0,1,0
35,No,Travel_Rarely,1224,Sales,7,4,Life Sciences,1,1962,3,Female,3,2,Sales Executive,,Married,13586.0,1,Y,Yes,11,3,4.0,80,0,10,3.0,10,0
27,No,Travel_Rarely,954,Sales,9,3,Marketing,1,1965,4,Male,3,2,Sales Executive,,Single,5099.0,1,Y,No,14,3,1.0,80,0,7,3.0,7,0
32,No,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,1,1966,4,Male,2,2,Manufacturing Director,4.0,Single,,8,Y,No,24,4,2.0,80,0,8,3.0,1,0
31,Yes,Travel_Frequently,754,Sales,26,4,Marketing,1,1967,1,Male,3,2,Sales Executive,,Married,21075.0,1,Y,Yes,11,3,3.0,80,0,10,3.0,10,0
53,Yes,Travel_Rarely,1168,Sales,24,4,Life Sciences,1,1968,1,Male,3,3,Sales Executive,1.0,Single,5843.0,6,Y,Yes,13,3,2.0,80,0,15,2.0,2,2
54,No,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1,1969,1,Female,3,2,Research Scientist,,Married,22474.0,3,Y,No,11,3,3.0,80,2,9,2.0,4,2
33,No,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,1,1970,4,Male,3,2,Healthcare Representative,3.0,Divorced,18079.0,1,Y,No,20,4,3.0,80,3,9,3.0,9,2
43,No,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1,1971,1,Male,3,3,Healthcare Representative,3.0,Married,16873.0,1,Y,No,17,3,2.0,80,1,10,3.0,10,0
38,No,Travel_Frequently,1444,Human Resources,1,4,Other,1,1972,4,Male,3,1,Human Resources,2.0,Married,5224.0,0,Y,Yes,11,3,,80,1,7,3.0,6,1
55,No,Travel_Rarely,189,Human Resources,26,4,Human Resources,1,1973,3,Male,4,5,Manager,2.0,Married,25811.0,4,Y,Yes,18,3,1.0,80,1,35,3.0,10,1
31,No,Travel_Rarely,1276,Research & Development,2,1,Medical,1,1974,4,Female,1,1,Laboratory Technician,,Divorced,17536.0,1,Y,Yes,11,3,3.0,80,3,1,3.0,1,0
39,No,Travel_Rarely,119,Sales,15,4,Marketing,1,1975,2,Male,3,4,Sales Executive,1.0,Single,25098.0,0,Y,No,12,3,1.0,80,0,21,3.0,20,11
42,No,Non-Travel,335,Research & Development,23,2,Life Sciences,1,1976,4,Male,2,2,Research Scientist,,Single,14811.0,1,Y,No,12,3,4.0,80,0,20,3.0,20,3
31,No,Non-Travel,697,Research & Development,10,3,Medical,1,1979,3,Female,3,3,Research Director,3.0,Married,26862.0,4,Y,No,20,4,3.0,80,1,13,4.0,11,4
54,No,Travel_Rarely,157,Research & Development,10,3,Medical,1,1980,3,Female,3,2,Manufacturing Director,1.0,Single,25198.0,6,Y,Yes,19,3,4.0,80,0,9,3.0,5,1
24,No,Travel_Rarely,771,Research & Development,1,2,Life Sciences,1,1981,2,Male,2,2,Healthcare Representative,3.0,Single,14120.0,1,Y,No,12,3,2.0,80,0,4,2.0,4,1
23,No,Travel_Rarely,571,Research & Development,12,2,Other,1,1982,4,Male,3,1,Laboratory Technician,4.0,Single,13672.0,1,Y,No,13,3,3.0,80,0,5,,5,1
40,No,Travel_Frequently,692,Research & Development,11,3,Technical Degree,1,1985,4,Female,3,2,Laboratory Technician,3.0,Married,26849.0,1,Y,No,11,3,1.0,80,1,10,4.0,10,9
40,No,Travel_Rarely,444,Sales,2,2,Marketing,1,1986,2,Female,3,2,Sales Executive,,Married,4258.0,3,Y,No,14,3,,80,1,15,3.0,11,5
25,No,Travel_Rarely,309,Human Resources,2,3,Human Resources,1,1987,3,Female,3,1,Human Resources,2.0,Married,19655.0,4,Y,No,14,3,3.0,80,0,6,3.0,2,1
30,No,Travel_Rarely,911,Research & Development,1,2,Medical,1,1989,4,Male,3,1,Laboratory Technician,2.0,Married,4077.0,1,Y,No,13,3,3.0,80,0,12,2.0,12,1
25,No,Travel_Rarely,977,Research & Development,2,1,Other,1,1992,4,Male,3,1,Laboratory Technician,3.0,Divorced,7298.0,6,Y,Yes,19,3,3.0,80,1,7,2.0,2,0
47,No,Travel_Rarely,1180,Research & Development,25,3,Medical,1,1993,1,Male,3,3,Healthcare Representative,3.0,Single,13084.0,2,Y,No,23,4,2.0,80,0,25,3.0,17,12
33,No,Non-Travel,1313,Research & Development,1,2,Medical,1,1994,2,Male,2,1,Laboratory Technician,3.0,Divorced,20439.0,1,Y,No,12,3,3.0,80,3,1,2.0,1,0
38,No,Travel_Rarely,1321,Sales,1,4,Life Sciences,1,1995,4,Male,3,2,Sales Executive,2.0,Married,7636.0,0,Y,No,15,3,1.0,80,2,16,3.0,15,5
31,No,Travel_Rarely,1154,Sales,2,2,Life Sciences,1,1996,1,Male,3,1,Sales Representative,3.0,Married,6393.0,0,Y,No,19,3,3.0,80,1,3,3.0,2,1
38,No,Travel_Frequently,508,Research & Development,6,4,Life Sciences,1,1997,1,Male,2,2,Manufacturing Director,3.0,Married,14284.0,2,Y,No,11,3,4.0,80,1,10,3.0,8,7
42,No,Travel_Rarely,557,Research & Development,18,4,Life Sciences,1,1998,4,Male,3,2,Research Scientist,,Divorced,11189.0,6,Y,Yes,17,3,3.0,80,1,9,2.0,4,1
41,No,Travel_Rarely,642,Research & Development,1,3,Life Sciences,1,1999,4,Male,3,1,Research Scientist,,Married,21412.0,3,Y,No,22,4,1.0,80,1,12,,5,1
47,No,Non-Travel,1162,Research & Development,1,1,Medical,1,2000,3,Female,3,3,Research Director,2.0,Married,17231.0,0,Y,No,18,3,1.0,80,2,14,1.0,13,5
35,No,Travel_Rarely,1490,Research & Development,11,4,Medical,1,2003,4,Male,3,1,Laboratory Technician,,Married,,7,Y,Yes,11,3,3.0,80,1,5,3.0,2,2
22,No,Travel_Rarely,581,Research & Development,1,2,Life Sciences,1,2007,4,Male,3,1,Research Scientist,,Single,17624.0,0,Y,No,12,3,4.0,80,0,4,4.0,3,1
35,No,Travel_Rarely,1395,Research & Development,9,4,Medical,1,2008,2,Male,3,2,Research Scientist,3.0,Single,18698.0,1,Y,No,19,3,2.0,80,0,10,3.0,10,0
33,No,Travel_Rarely,501,Research & Development,15,2,Medical,1,2009,2,Female,3,2,Healthcare Representative,4.0,Married,21653.0,0,Y,Yes,13,3,1.0,80,1,10,3.0,9,8
32,No,Travel_Rarely,267,Research & Development,29,4,Life Sciences,1,2010,3,Female,2,1,Laboratory Technician,2.0,Single,15919.0,1,Y,No,13,3,3.0,80,0,6,3.0,6,4
40,No,Travel_Rarely,543,Research & Development,1,4,Life Sciences,1,2012,1,Male,3,1,Laboratory Technician,4.0,Married,,8,Y,No,19,3,3.0,80,2,8,2.0,1,0
32,No,Travel_Rarely,234,Sales,1,4,Medical,1,2013,2,Male,2,1,Sales Representative,2.0,Married,18024.0,0,Y,No,14,3,2.0,80,1,3,3.0,2,2
39,No,Travel_Rarely,116,Research & Development,24,1,Life Sciences,1,2014,1,Male,3,2,Research Scientist,4.0,Single,5340.0,7,Y,No,13,3,1.0,80,0,18,3.0,7,1
38,No,Travel_Rarely,201,Research & Development,10,3,Medical,1,2015,2,Female,1,3,Research Director,,Married,3376.0,3,Y,No,12,3,1.0,80,1,20,3.0,18,1
32,No,Travel_Rarely,801,Sales,1,4,Marketing,1,2016,3,Female,3,3,Sales Executive,,Married,24032.0,1,Y,No,19,3,3.0,80,2,14,3.0,14,5
37,No,Travel_Rarely,161,Research & Development,10,3,Life Sciences,1,2017,3,Female,4,3,Research Director,4.0,Married,15471.0,1,Y,Yes,25,4,1.0,80,1,16,3.0,16,6
25,No,Travel_Rarely,1382,Sales,8,2,Other,1,2018,1,Female,3,2,Sales Executive,3.0,Divorced,13684.0,0,Y,Yes,22,4,2.0,80,1,6,2.0,5,0
52,No,Non-Travel,585,Sales,29,4,Life Sciences,1,2019,1,Male,3,1,Sales Representative,4.0,Divorced,19788.0,2,Y,No,15,3,2.0,80,2,16,2.0,9,0
44,No,Travel_Rarely,1037,Research & Development,1,3,Medical,1,2020,2,Male,3,1,Research Scientist,4.0,Single,13422.0,6,Y,Yes,12,3,3.0,80,0,6,,4,1
21,No,Travel_Rarely,501,Sales,5,1,Medical,1,2021,3,Male,3,1,Sales Representative,1.0,Single,25479.0,1,Y,Yes,11,3,4.0,80,0,2,3.0,2,1
39,No,Non-Travel,105,Research & Development,9,3,Life Sciences,1,2022,4,Male,3,5,Manager,4.0,Single,15302.0,2,Y,No,13,3,3.0,80,0,21,2.0,6,1
